Date,Apple,Google,Microsoft
3/28/2017,35.95000076,42.03150177,65.29000092
3/29/2017,36.02999878,42.49349976,65.47000122
3/30/2017,35.98249817,42.47399902,65.70999908
3/31/2017,35.91500092,42.38999939,65.86000061
4/3/2017,35.92499924,42.83750153,65.55000305
4/4/2017,36.19250107,42.62850189,65.73000336
4/5/2017,36.00500107,42.44549942,65.55999756
4/6/2017,35.91500092,42.25500107,65.73000336
4/7/2017,35.83499908,42.10499954,65.68000031
4/10/2017,35.79249954,42.08499908,65.52999878
4/11/2017,35.40750122,41.99399948,65.48000336
4/12/2017,35.45000076,42.07300186,65.23000336
4/13/2017,35.26250076,42.00899887,64.94999695
4/17/2017,35.45750046,42.75650024,65.48000336
4/18/2017,35.29999924,42.69950104,65.38999939
4/19/2017,35.16999817,42.82550049,65.04000092
4/20/2017,35.61000061,43.00400162,65.5
4/21/2017,35.56750107,42.94749832,66.40000153
4/24/2017,35.90999985,43.94649887,67.52999878
4/25/2017,36.13249969,44.44200134,67.91999817
4/26/2017,35.91999817,44.45700073,67.83000183
4/27/2017,35.94749832,44.5719986,68.26999664
4/28/2017,35.91249847,46.22600174,68.45999908
5/1/2017,36.64500046,46.64099884,69.41000366
5/2/2017,36.87749863,46.85449982,69.30000305
5/3/2017,36.76499939,47.42250061,69.08000183
5/4/2017,36.63249969,47.73600006,68.80999756
5/5/2017,37.24000168,47.51399994,69
5/8/2017,38.25249863,47.93450165,68.94000244
5/9/2017,38.49750137,47.83549881,69.04000092
5/10/2017,38.31499863,47.74200058,69.30999756
5/11/2017,38.48749924,47.79449844,68.45999908
5/12/2017,39.02500153,47.75699997,68.37999725
5/15/2017,38.92499924,47.96099854,68.43000031
5/16/2017,38.86750031,48.23049927,69.41000366
5/17/2017,37.5625,47.10850143,67.48000336
5/18/2017,38.13499832,47.52500153,67.70999908
5/19/2017,38.26499939,47.73249817,67.69000244
5/22/2017,38.49750137,48.20349884,68.44999695
5/23/2017,38.45000076,48.52750015,68.68000031
5/24/2017,38.33499908,48.88050079,68.76999664
5/25/2017,38.46749878,49.5929985,69.62000275
5/26/2017,38.40250015,49.66350174,69.95999908
5/30/2017,38.41749954,49.80849838,70.41000366
5/31/2017,38.18999863,49.35449982,69.83999634
6/1/2017,38.29499817,49.41450119,70.09999847
6/2/2017,38.86249924,49.80599976,71.76000214
6/5/2017,38.48249817,50.19400024,72.27999878
6/6/2017,38.61249924,49.83399963,72.51999664
6/7/2017,38.84249878,50.07500076,72.38999939
6/8/2017,38.74750137,50.2140007,71.94999695
6/9/2017,37.24499893,48.50600052,70.31999969
6/12/2017,36.35499954,48.09049988,69.77999878
6/13/2017,36.64749908,48.52500153,70.65000153
6/14/2017,36.29000092,48.39649963,70.26999664
6/15/2017,36.07249832,48.00899887,69.90000153
6/16/2017,35.56750107,47.93099976,70
6/19/2017,36.58499908,48.76100159,70.87000275
6/20/2017,36.25249863,48.44950104,69.91000366
6/21/2017,36.46749878,48.92950058,70.26999664
6/22/2017,36.40750122,48.83100128,70.26000214
6/23/2017,36.56999969,49.30450058,71.20999908
6/26/2017,36.45500183,48.60449982,70.52999878
6/27/2017,35.93249893,47.40449905,69.20999908
6/28/2017,36.45750046,48.05049896,69.80000305
6/29/2017,35.91999817,46.89099884,68.48999786
6/30/2017,36.00500107,46.48400116,68.93000031
7/3/2017,35.875,45.97299957,68.16999817
7/5/2017,36.02249908,46.61299896,69.08000183
7/6/2017,35.68249893,46.3844986,68.56999969
7/7/2017,36.04499817,47.04050064,69.45999908
7/10/2017,36.26499939,47.54999924,69.98000336
7/11/2017,36.38249969,47.67649841,69.98999786
7/12/2017,36.43500137,48.38299942,71.15000153
7/13/2017,36.94250107,48.44250107,71.76999664
7/14/2017,37.25999832,48.84550095,72.77999878
7/17/2017,37.38999939,48.79800034,73.34999847
7/18/2017,37.52000046,49.34749985,73.30000305
7/19/2017,37.75500107,49.63850021,73.86000061
7/20/2017,37.58499908,49.60950089,74.22000122
7/21/2017,37.56750107,49.69200134,73.79000092
7/24/2017,38.02249908,49.91550064,73.59999847
7/25/2017,38.18500137,48.45149994,74.19000244
7/26/2017,38.36500168,48.26549911,74.05000305
7/27/2017,37.63999939,47.62549973,73.16000366
7/28/2017,37.375,47.91650009,73.04000092
7/31/2017,37.18249893,47.27500153,72.69999695
8/1/2017,37.51250076,47.32799911,72.58000183
8/2/2017,39.28499985,47.38199997,72.26000214
8/3/2017,38.89250183,47.01499939,72.15000153
8/4/2017,39.09749985,47.28950119,72.68000031
8/7/2017,39.70249939,47.28749847,72.40000153
8/8/2017,40.02000046,47.20949936,72.79000092
8/9/2017,40.26499939,47.00400162,72.47000122
8/10/2017,38.83000183,46.17950058,71.41000366
8/11/2017,39.36999893,46.50450134,72.5
8/14/2017,39.96250153,46.94649887,73.58999634
8/15/2017,40.40000153,46.90399933,73.22000122
8/16/2017,40.23749924,47.21350098,73.65000153
8/17/2017,39.46500015,46.38299942,72.40000153
8/18/2017,39.375,46.30899811,72.48999786
8/21/2017,39.30250168,46.04349899,72.15000153
8/22/2017,39.94499969,47.02000046,73.16000366
8/23/2017,39.99499893,47.12900162,72.72000122
8/24/2017,39.81750107,46.8445015,72.69000244
8/25/2017,39.96500015,46.52500153,72.81999969
8/28/2017,40.36750031,46.40650177,72.83000183
8/29/2017,40.72750092,46.78749847,73.05000305
8/30/2017,40.83750153,47.18149948,74.01000214
8/31/2017,41,47.76200104,74.76999664
9/1/2017,41.01250076,47.59949875,73.94000244
9/5/2017,40.52000046,47.07400131,73.61000061
9/6/2017,40.47750092,47.10100174,73.40000153
9/7/2017,40.31499863,47.49449921,74.33999634
9/8/2017,39.65750122,47.07049942,73.98000336
9/11/2017,40.375,47.16450119,74.76000214
9/12/2017,40.21500015,47.33250046,74.68000031
9/13/2017,39.91249847,47.52199936,75.20999908
9/14/2017,39.56999969,47.00650024,74.76999664
9/15/2017,39.97000122,46.76449966,75.30999756
9/18/2017,39.66749954,46.48749924,75.16000366
9/19/2017,39.68249893,46.8429985,75.44000244
9/20/2017,39.01750183,47.3769989,74.94000244
9/21/2017,38.34749985,47.37749863,74.20999908
9/22/2017,37.97249985,47.1629982,74.41000366
9/25/2017,37.63750076,46.7140007,73.26000214
9/26/2017,38.28499985,46.87149811,73.26000214
9/27/2017,38.55749893,47.99499893,73.84999847
9/28/2017,38.31999969,48.2405014,73.87000275
9/29/2017,38.52999878,48.68600082,74.48999786
10/2/2017,38.45249939,48.37350082,74.61000061
10/3/2017,38.61999893,48.60400009,74.26000214
10/4/2017,38.36999893,48.3390007,74.69000244
10/5/2017,38.84749985,49.2594986,75.97000122
10/6/2017,38.82500076,49.68199921,76
10/9/2017,38.95999908,49.6155014,76.29000092
10/10/2017,38.97499847,49.38999939,76.29000092
10/11/2017,39.13750076,50.28250122,76.41999817
10/12/2017,39,50.28250122,77.12000275
10/13/2017,39.24750137,50.39350128,77.48999786
10/16/2017,39.97000122,50.46749878,77.65000153
10/17/2017,40.11750031,50.54999924,77.58999634
10/18/2017,39.93999863,50.63700104,77.61000061
10/19/2017,38.99499893,50.09199905,77.91000366
10/20/2017,39.0625,50.25350189,78.80999756
10/23/2017,39.04249954,49.27700043,78.83000183
10/24/2017,39.27500153,49.42449951,78.86000061
10/25/2017,39.10250092,49.57300186,78.62999725
10/26/2017,39.35250092,49.57099915,78.76000214
10/27/2017,40.76250076,51.68349838,83.80999756
10/30/2017,41.68000031,51.65650177,83.88999939
10/31/2017,42.25999832,51.65200043,83.18000031
11/1/2017,41.72249985,52.13000107,83.18000031
11/2/2017,42.02750015,52.14849854,84.05000305
11/3/2017,43.125,52.49950027,84.13999939
11/6/2017,43.5625,52.13399887,84.47000122
11/7/2017,43.70249939,52.61949921,84.26999664
11/8/2017,44.06000137,52.91450119,84.55999756
11/9/2017,43.97000122,52.38600159,84.08999634
11/10/2017,43.66749954,52.20750046,83.87000275
11/13/2017,43.49250031,52.06000137,83.93000031
11/14/2017,42.83499908,52.08200073,84.05000305
11/15/2017,42.27000046,51.82049942,82.98000336
11/16/2017,42.77500153,52.42350006,83.19999695
11/17/2017,42.53749847,51.79449844,82.40000153
11/20/2017,42.49499893,51.73300171,82.52999878
11/21/2017,43.28499985,52.51499939,83.72000122
11/22/2017,43.74000168,52.59600067,83.11000061
11/24/2017,43.74250031,52.82600021,83.26000214
11/27/2017,43.52249908,53.6004982,83.87000275
11/28/2017,43.26750183,53.16450119,84.87999725
11/29/2017,42.36999893,51.86899948,83.33999634
11/30/2017,42.96250153,51.80849838,84.16999817
12/1/2017,42.76250076,51.25350189,84.26000214
12/4/2017,42.45000076,50.59349823,81.08000183
12/5/2017,42.40999985,50.97999954,81.58999634
12/6/2017,42.25249863,51.63600159,82.77999878
12/7/2017,42.33000183,52.22850037,82.48999786
12/8/2017,42.34249878,52.46900177,84.16000366
12/11/2017,43.16749954,52.5984993,85.23000336
12/12/2017,42.92499924,52.43849945,85.58000183
12/13/2017,43.06750107,52.56949997,85.34999847
12/14/2017,43.05500031,52.87350082,84.69000244
12/15/2017,43.49250031,53.59999847,86.84999847
12/18/2017,44.10499954,54.25450134,86.37999725
12/19/2017,43.63499832,53.98899841,85.83000183
12/20/2017,43.58750153,53.6780014,85.51999664
12/21/2017,43.75249863,53.54249954,85.5
12/22/2017,43.75249863,53.44300079,85.51000214
12/26/2017,42.64250183,53.29249954,85.40000153
12/27/2017,42.65000153,53.00999832,85.70999908
12/28/2017,42.77000046,52.79750061,85.72000122
12/29/2017,42.30749893,52.66999817,85.54000092
1/2/2018,43.06499863,53.66049957,85.94999695
1/3/2018,43.05749893,54.57600021,86.34999847
1/4/2018,43.25749969,54.7879982,87.11000061
1/5/2018,43.75,55.51449966,88.19000244
1/8/2018,43.58750153,55.71049881,88.27999878
1/9/2018,43.58250046,55.63949966,88.22000122
1/10/2018,43.57249832,55.50699997,87.81999969
1/11/2018,43.81999969,55.60250092,88.08000183
1/12/2018,44.27249908,56.53250122,89.59999847
1/16/2018,44.04750061,56.53499985,88.34999847
1/17/2018,44.77500153,56.95500183,90.13999939
1/18/2018,44.81499863,56.79850006,90.09999847
1/19/2018,44.61500168,57.17499924,90
1/22/2018,44.25,58.20800018,91.61000061
1/23/2018,44.25999832,58.80849838,91.90000153
1/24/2018,43.55500031,58.5644989,91.81999969
1/25/2018,42.77750015,59.10699844,92.33000183
1/26/2018,42.87749863,59.37799835,94.05999756
1/29/2018,41.99000168,59.32400131,93.91999817
1/30/2018,41.74250031,58.86849976,92.73999786
1/31/2018,41.85749817,59.11100006,95.01000214
2/1/2018,41.94499969,59.07949829,94.26000214
2/2/2018,40.125,55.95999908,91.77999878
2/5/2018,39.12250137,53.11949921,88
2/6/2018,40.75749969,54.2215004,91.33000183
2/7/2018,39.88499832,52.77050018,89.61000061
2/8/2018,38.78749847,50.38550186,85.01000214
2/9/2018,39.10250092,52.31349945,88.18000031
2/12/2018,40.67750168,52.72800064,89.12999725
2/13/2018,41.08499908,52.70700073,89.83000183
2/14/2018,41.84249878,53.63499832,90.80999756
2/15/2018,43.24750137,54.56800079,92.66000366
2/16/2018,43.10749817,54.77500153,92
2/20/2018,42.96250153,55.17950058,92.72000122
2/21/2018,42.76750183,55.6875,91.48999786
2/22/2018,43.125,55.49499893,91.73000336
2/23/2018,43.875,56.40449905,94.05999756
2/26/2018,44.74250031,57.18500137,95.41999817
2/27/2018,44.59749985,55.87549973,94.19999695
2/28/2018,44.52999878,55.19599915,93.76999664
3/1/2018,43.75,53.57049942,92.84999847
3/2/2018,44.05250168,54.20700073,93.05000305
3/5/2018,44.20500183,54.73799896,93.63999939
3/6/2018,44.16749954,55.04499817,93.31999969
3/7/2018,43.75749969,55.7519989,93.86000061
3/8/2018,44.23500061,56.46900177,94.43000031
3/9/2018,44.99499893,58.04199982,96.54000092
3/12/2018,45.43000031,58.29650116,96.76999664
3/13/2018,44.99250031,56.99549866,94.41000366
3/14/2018,44.61000061,57.44449997,93.84999847
3/15/2018,44.66249847,57.5304985,94.18000031
3/16/2018,44.50500107,56.72100067,94.59999847
3/19/2018,43.82500076,55.00350189,92.88999939
3/20/2018,43.81000137,54.79000092,93.12999725
3/21/2018,42.81750107,54.70000076,92.48000336
3/22/2018,42.21250153,52.65750122,89.79000092
3/23/2018,41.23500061,51.32749939,87.18000031
3/26/2018,43.19250107,52.70449829,93.77999878
3/27/2018,42.08499908,50.34700012,89.47000122
3/28/2018,41.61999893,50.25899887,89.38999939
3/29/2018,41.94499969,51.85699844,91.26999664
4/2/2018,41.66999817,50.63150024,88.51999664
4/3/2018,42.09749985,50.93399811,89.70999908
4/4/2018,42.90250015,51.48550034,92.33000183
4/5/2018,43.20000076,51.63199997,92.37999725
4/6/2018,42.09500122,50.49750137,90.23000336
4/9/2018,42.51250076,51.00450134,90.76999664
4/10/2018,43.3125,51.82500076,92.87999725
4/11/2018,43.11000061,51.25299835,91.86000061
4/12/2018,43.53499985,51.86449814,93.58000183
4/13/2018,43.68249893,51.80199814,93.08000183
4/16/2018,43.95500183,52.30500031,94.16999817
4/17/2018,44.56000137,53.9679985,96.06999969
4/18/2018,44.45999908,53.76950073,96.44000244
4/19/2018,43.20000076,54.47249985,96.11000061
4/20/2018,41.43000031,53.86600113,95
4/23/2018,41.31000137,53.69049835,95.34999847
4/24/2018,40.73500061,51.13199997,93.12000275
4/25/2018,40.91249847,51.1495018,92.30999756
4/26/2018,41.05500031,52.16550064,94.26000214
4/27/2018,40.58000183,51.57249832,95.81999969
4/30/2018,41.31499863,50.92900085,93.51999664
5/1/2018,42.27500153,52.03749847,95
5/2/2018,44.14250183,51.30250168,93.51000214
5/3/2018,44.22249985,51.31499863,94.06999969
5/4/2018,45.95750046,52.54999924,95.16000366
5/7/2018,46.29000092,52.97299957,96.22000122
5/8/2018,46.51250076,52.92950058,95.80999756
5/9/2018,46.84000015,54.44749832,96.94000244
5/10/2018,47.50999832,55.27349854,97.91000366
5/11/2018,47.14749908,55.16899872,97.69999695
5/14/2018,47.03749847,55.33000183,98.02999878
5/15/2018,46.61000061,54.24349976,97.31999969
5/16/2018,47.04499817,54.20449829,97.15000153
5/17/2018,46.74750137,54.06299973,96.18000031
5/18/2018,46.57749939,53.48199844,96.36000061
5/21/2018,46.90750122,54.20050049,97.59999847
5/22/2018,46.79000092,53.76549911,97.5
5/23/2018,47.09000015,54.29800034,98.66000366
5/24/2018,47.03749847,54.27249908,98.30999756
5/25/2018,47.14500046,54.20399857,98.36000061
5/29/2018,46.97499847,53.4034996,98.01000214
5/30/2018,46.875,53.87350082,98.94999695
5/31/2018,46.71749878,55,98.83999634
6/1/2018,47.56000137,56.75,100.7900009
6/4/2018,47.95750046,57.65200043,101.6699982
6/5/2018,48.32749939,57.55099869,102.1900024
6/6/2018,48.49499893,57.34749985,102.4899979
6/7/2018,48.36500168,56.72100067,100.8799973
6/8/2018,47.92499924,56.63550186,101.6299973
6/11/2018,47.80749893,57.04499817,101.0500031
6/12/2018,48.06999969,57.40950012,101.3099976
6/13/2018,47.67499924,57.21149826,100.8499985
6/14/2018,47.70000076,58.00550079,101.4199982
6/15/2018,47.20999908,57.96350098,100.1299973
6/18/2018,47.18500137,59.17900085,100.8600006
6/19/2018,46.42250061,58.93450165,100.8600006
6/20/2018,46.625,59.20349884,101.8700027
6/21/2018,46.36500168,58.47200012,101.1399994
6/22/2018,46.22999954,58.46450043,100.4100037
6/25/2018,45.54249954,56.9640007,98.38999939
6/26/2018,46.10749817,56.63100052,99.08000183
6/27/2018,46.04000092,55.84700012,97.54000092
6/28/2018,46.375,56.3390007,98.62999725
6/29/2018,46.27750015,56.45949936,98.61000061
7/2/2018,46.79499817,57.10549927,100.0100021
7/3/2018,45.97999954,55.81399918,99.05000305
7/5/2018,46.34999847,57.0644989,99.76000214
7/6/2018,46.99250031,57.75400162,101.1600037
7/9/2018,47.64500046,58.36399841,101.8499985
7/10/2018,47.58750153,58.35699844,102.1200027
7/11/2018,46.97000122,58.57300186,101.9800034
7/12/2018,47.75749969,60.06299973,104.1900024
7/13/2018,47.83250046,60.22100067,105.4300003
7/16/2018,47.72750092,59.82550049,104.9100037
7/17/2018,47.86249924,60.65399933,105.9499969
7/18/2018,47.59999847,60.64550018,105.1200027
7/19/2018,47.97000122,59.95500183,104.4000015
7/20/2018,47.86000061,59.89400101,106.2699966
7/23/2018,47.90250015,60.54999924,107.9700012
7/24/2018,48.25,62.90750122,107.6600037
7/25/2018,48.70500183,63.79700089,110.8300018
7/26/2018,48.55250168,64.27500153,109.6200027
7/27/2018,47.74499893,62.64450073,107.6800003
7/30/2018,47.47750092,61.5019989,105.3700027
7/31/2018,47.57249832,61.36100006,106.0800018
8/1/2018,50.375,61.6495018,106.2799988
8/2/2018,51.84749985,62.05649948,107.5699997
8/3/2018,51.99750137,61.90800095,108.0400009
8/6/2018,52.26750183,61.88349915,108.1299973
8/7/2018,51.77750015,62.79199982,108.8799973
8/8/2018,51.8125,63.06650162,109.4899979
8/9/2018,52.22000122,63.22299957,109.6699982
8/10/2018,51.88249969,62.62549973,109
8/13/2018,52.21749878,62.43199921,108.2099991
8/14/2018,52.4375,62.9070015,109.5599976
8/15/2018,52.56000137,61.61100006,107.6600037
8/16/2018,53.33000183,61.20299911,107.6399994
8/17/2018,54.39500046,60.79249954,107.5800018
8/20/2018,53.86500168,61.09749985,106.8700027
8/21/2018,53.75999832,60.87049866,105.9800034
8/22/2018,53.76250076,61.08750153,107.0599976
8/23/2018,53.87250137,61.05799866,107.5599976
8/24/2018,54.04000092,61.83750153,108.4000015
8/27/2018,54.48500061,62.81349945,109.5999985
8/28/2018,54.92499924,62.29299927,110.2600021
8/29/2018,55.74499893,63.23249817,112.0199966
8/30/2018,56.25749969,62.72200012,111.9499969
8/31/2018,56.90750122,61.59000015,112.3300018
9/4/2018,57.09000015,60.56549835,111.7099991
9/5/2018,56.71749878,59.95500183,108.4899979
9/6/2018,55.77500153,59.19950104,108.7399979
9/7/2018,55.32500076,58.87950134,108.2099991
9/10/2018,54.58250046,58.75299835,109.3799973
9/11/2018,55.96250153,59.49950027,111.2399979
9/12/2018,55.26750183,58.58000183,111.7099991
9/13/2018,56.60250092,59.10699844,112.9100037
9/14/2018,55.95999908,58.89899826,113.3700027
9/17/2018,54.47000122,57.99150085,112.1399994
9/18/2018,54.56000137,58.35549927,113.2099991
9/19/2018,54.59249878,58.71350098,111.6999969
9/20/2018,55.00749969,59.57849884,113.5699997
9/21/2018,54.41500092,58.60599899,114.2600021
9/24/2018,55.19749832,58.97800064,114.6699982
9/25/2018,55.54750061,59.69449997,114.4499969
9/26/2018,55.10499954,59.70299911,113.9800034
9/27/2018,56.23749924,60.36800003,114.4100037
9/28/2018,56.43500137,60.35400009,114.3700027
10/1/2018,56.81499863,60.42649841,115.6100006
10/2/2018,57.31999969,60.38199997,115.1500015
10/3/2018,58.01750183,60.57649994,115.1699982
10/4/2018,56.99750137,58.85350037,112.7900009
10/5/2018,56.07249832,58.39149857,112.1299973
10/8/2018,55.94250107,57.79600143,110.8499985
10/9/2018,56.71749878,57.25849915,112.2600021
10/10/2018,54.09000015,54.60800171,106.1600037
10/11/2018,53.61249924,54.53699875,105.9100037
10/12/2018,55.52750015,56.02700043,109.5699997
10/15/2018,54.34000015,55.12200165,107.5999985
10/16/2018,55.53749847,56.65399933,111
10/17/2018,55.29750061,56.37950134,110.7099991
10/18/2018,54.00500107,54.89550018,108.5
10/19/2018,54.82749939,55.25899887,108.6600037
10/22/2018,55.16249847,55.56850052,109.6299973
10/23/2018,55.68249893,55.74549866,108.0999985
10/24/2018,53.77249908,52.85599899,102.3199997
10/25/2018,54.95000076,55.17950058,108.3000031
10/26/2018,54.07500076,54.1875,106.9599991
10/29/2018,53.06000137,51.73649979,103.8499985
10/30/2018,53.32500076,52.4754982,103.7300034
10/31/2018,54.71500015,54.52899933,106.8099976
11/1/2018,55.55500031,54.29899979,105.9199982
11/2/2018,51.86999893,53.57450104,106.1600037
11/5/2018,50.39749908,52.78649902,107.5100021
11/6/2018,50.94250107,53.47850037,107.7200012
11/7/2018,52.48749924,55.41199875,111.9599991
11/8/2018,52.12250137,54.73149872,111.75
11/9/2018,51.11750031,53.85100174,109.5699997
11/12/2018,48.54249954,52.4679985,106.8700027
11/13/2018,48.05749893,52.39849854,106.9400024
11/14/2018,46.70000076,52.72900009,104.9700012
11/15/2018,47.85250092,53.55250168,107.2799988
11/16/2018,48.38249969,53.41350174,108.2900009
11/19/2018,46.46500015,51.37099838,104.6200027
11/20/2018,44.24499893,51.52249908,101.7099991
11/21/2018,44.19499969,52.17150116,103.1100006
11/23/2018,43.07249832,51.50500107,103.0699997
11/26/2018,43.65499878,52.79700089,106.4700012
11/27/2018,43.56000137,52.61399841,107.1399994
11/28/2018,45.23500061,54.58950043,111.1200027
11/29/2018,44.88750076,54.72900009,110.1900024
11/30/2018,44.64500046,55.48249817,110.8899994
12/3/2018,46.20500183,55.81800079,112.0899963
12/4/2018,44.17250061,53.12350082,108.5199966
12/6/2018,43.68000031,53.90399933,109.1900024
12/7/2018,42.12250137,52.32899857,104.8199997
12/10/2018,42.40000153,52.6590004,107.5899963
12/11/2018,42.15750122,53.08250046,108.5899963
12/12/2018,42.27500153,53.68650055,109.0800018
12/13/2018,42.73749924,53.67699814,109.4499969
12/14/2018,41.36999893,52.58549881,106.0299988
12/17/2018,40.98500061,51.28250122,102.8899994
12/18/2018,41.51750183,52.17050171,103.9700012
12/19/2018,40.22249985,51.77299881,103.6900024
12/20/2018,39.20750046,51.17900085,101.5100021
12/21/2018,37.68249893,49.5625,98.23000336
12/24/2018,36.70750046,49.23350143,94.12999725
12/26/2018,39.29249954,52.39250183,100.5599976
12/27/2018,39.03749847,52.64500046,101.1800003
12/28/2018,39.05749893,52.33399963,100.3899994
12/31/2018,39.43500137,52.2480011,101.5699997
1/2/2019,39.47999954,52.73400116,101.1200027
1/3/2019,35.54750061,51.27349854,97.40000153
1/4/2019,37.06499863,53.9034996,101.9300003
1/7/2019,36.98249817,53.79600143,102.0599976
1/8/2019,37.6875,54.26850128,102.8000031
1/9/2019,38.32749939,54.08250046,104.2699966
1/10/2019,38.45000076,53.94150162,103.5999985
1/11/2019,38.07249832,53.2234993,102.8000031
1/14/2019,37.5,52.57550049,102.0500031
1/15/2019,38.26750183,54.32550049,105.0100021
1/16/2019,38.73500061,54.4754982,105.3799973
1/17/2019,38.96500015,54.95600128,106.1200027
1/18/2019,39.20500183,55.36500168,107.7099991
1/22/2019,38.32500076,53.93149948,105.6800003
1/23/2019,38.47999954,54.22050095,106.7099991
1/24/2019,38.17499924,54.20000076,106.1999969
1/25/2019,39.43999863,55.07550049,107.1699982
1/28/2019,39.07500076,53.99300003,105.0800018
1/29/2019,38.66999817,53.50299835,102.9400024
1/30/2019,41.3125,54.8995018,106.3799973
1/31/2019,41.61000061,56.29449844,104.4300003
2/1/2019,41.63000107,55.93099976,102.7799988
2/4/2019,42.8125,57.07099915,105.7399979
2/5/2019,43.54499817,57.59349823,107.2200012
2/6/2019,43.56000137,56.14450073,106.0299988
2/7/2019,42.73500061,55.29550171,105.2699966
2/8/2019,42.60250092,55.11899948,105.6699982
2/11/2019,42.35749817,55.10599899,105.25
2/12/2019,42.72249985,56.37900162,106.8899994
2/13/2019,42.54499817,56.43149948,106.8099976
2/14/2019,42.70000076,56.45999908,106.9000015
2/15/2019,42.60499954,55.98149872,108.2200012
2/19/2019,42.73249817,56.32550049,108.1699982
2/20/2019,43.00749969,56.02949905,107.1500015
2/21/2019,42.76499939,55.21049881,109.4100037
2/22/2019,43.24250031,55.82799911,110.9700012
2/25/2019,43.55749893,55.86650085,111.5899963
2/26/2019,43.58250046,56.1004982,112.3600006
2/27/2019,43.71749878,56.14450073,112.1699982
2/28/2019,43.28749847,56.32749939,112.0299988
3/1/2019,43.74250031,57.42599869,112.5299988
3/4/2019,43.96250153,57.67100143,112.2600021
3/5/2019,43.88249969,58.45949936,111.6999969
3/6/2019,43.63000107,58.24700165,111.75
3/7/2019,43.125,57.54249954,110.3899994
3/8/2019,43.22750092,57.49850082,110.5100021
3/11/2019,44.72499847,58.96300125,112.8300018
3/12/2019,45.22750092,59.86249924,113.6200027
3/13/2019,45.42750168,59.95299911,114.5
3/14/2019,45.93249893,59.62649918,114.5899963
3/15/2019,46.52999878,59.51499939,115.9100037
3/18/2019,47.00500107,59.42750168,117.5699997
3/19/2019,46.63249969,60.1230011,117.6500015
3/20/2019,47.04000092,61.32149887,117.5199966
3/21/2019,48.77249908,61.80649948,120.2200012
3/22/2019,47.76250076,60.38249969,117.0500031
3/25/2019,47.18500137,59.86899948,117.6600037
3/26/2019,46.69749832,59.49200058,117.9100037
3/27/2019,47.11750031,58.90050125,116.7699966
3/28/2019,47.18000031,58.61349869,116.9300003
3/29/2019,47.48749924,58.8445015,117.9400024
4/1/2019,47.81000137,59.94900131,119.0199966
4/2/2019,48.50500107,60.27700043,119.1900024
4/3/2019,48.83750153,60.54050064,119.9700012
4/4/2019,48.92250061,60.97249985,119.3600006
4/5/2019,49.25,60.57249832,119.8899994
4/8/2019,50.02500153,60.41400146,119.9300003
4/9/2019,49.875,60.1344986,119.2799988
4/10/2019,50.15499878,60.32249832,120.1900024
4/11/2019,49.73749924,60.47949982,120.3300018
4/12/2019,49.71749878,61.13650131,120.9499969
4/15/2019,49.80749893,61.32649994,121.0500031
4/16/2019,49.8125,61.59550095,120.7699966
4/17/2019,50.78250122,62.00699997,121.7699966
4/18/2019,50.96500015,62.07350159,123.3700027
4/22/2019,51.13249969,62.68799973,123.7600021
4/23/2019,51.86999893,63.52949905,125.4400024
4/24/2019,51.79000092,63.00249863,125.0100021
4/25/2019,51.31999969,63.36700058,129.1499939
4/26/2019,51.07500076,63.87099838,129.8899994
4/29/2019,51.15250015,64.80999756,129.7700043
4/30/2019,50.16749954,59.94800186,130.6000061
5/1/2019,52.63000107,58.66600037,127.8799973
5/2/2019,52.28749847,58.32550049,126.2099991
5/3/2019,52.9375,59.47750092,128.8999939
5/6/2019,52.11999893,59.67300034,128.1499939
5/7/2019,50.71500015,58.94300079,125.5199966
5/8/2019,50.72499847,58.53900146,125.5100021
5/9/2019,50.18000031,58.39849854,125.5
5/10/2019,49.29499817,58.38199997,127.1299973
5/13/2019,46.43000031,56.82949829,123.3499985
5/14/2019,47.16500092,56.24300003,124.7300034
5/15/2019,47.72999954,58.54000092,126.0199966
5/16/2019,47.52000046,59.22499847,128.9299927
5/17/2019,47.25,58.43899918,128.0700073
5/20/2019,45.77249908,57.23300171,126.2200012
5/21/2019,46.65000153,57.72200012,126.9000015
5/22/2019,45.69499969,57.79249954,127.6699982
5/23/2019,44.91500092,57.26699829,126.1800003
5/24/2019,44.74250031,56.93050003,126.2399979
5/28/2019,44.55749893,56.97800064,126.1600037
5/29/2019,44.34500122,55.99700165,124.9400024
5/30/2019,44.57500076,56.07049942,125.7300034
5/31/2019,43.76750183,55.32500076,123.6800003
6/3/2019,43.32500076,51.93700027,119.8399963
6/4/2019,44.90999985,52.72449875,123.1600037
6/5/2019,45.63499832,52.23199844,125.8300018
6/6/2019,46.30500031,52.38800049,127.8199997
6/7/2019,47.53749847,53.41849899,131.3999939
6/10/2019,48.14500046,54.13800049,132.6000061
6/11/2019,48.70249939,54.05199814,132.1000061
6/12/2019,48.54750061,53.95500183,131.4900055
6/13/2019,48.53749847,54.55049896,132.3200073
6/14/2019,48.18500137,54.31499863,132.4499969
6/17/2019,48.47249985,54.69449997,132.8500061
6/18/2019,49.61249924,55.26200104,135.1600037
6/19/2019,49.46749878,55.2254982,135.6900024
6/20/2019,49.86500168,55.65999985,136.9499969
6/21/2019,49.69499969,56.26850128,136.9700012
6/24/2019,49.64500046,55.83499908,137.7799988
